6.007437699303013190e+00,-1.359799172770364706e+01
-8.527224647391868473e+01,1.676761496831569218e+02
-8.649478237141238424e+01,1.704715295732920026e+02
5.443947611259285502e+00,-1.046773394482485031e+01
-4.845677061043503819e+00,1.348486084918986094e+01
-6.513346101120016662e+00,1.684790712377230548e+01
8.533500410688970028e-01,2.283879910843683358e+00
-1.105443802959332444e+01,2.479779620588740130e+01
-7.792280943918919789e+00,2.113631929715203484e+01
-4.506187235624261689e+01,8.933828576875424687e+01
-1.876544431783479538e+01,3.921622418573836910e+01
-1.213369986503061710e+02,2.412220299409504491e+02
-1.222316416914253381e+02,2.410194206449138221e+02
-2.609957071211862267e+00,1.058526694351017028e+01
-6.167769996492640239e+00,1.631098475401340764e+01
-2.593493421190589565e+00,9.145520577011415853e+00
-1.012636768386399844e+01,2.540554906511849964e+01
1.584734099217917080e+00,3.789616945501839584e+00
3.358956959641865581e+00,-3.186639538642605185e+00
4.539223744214338829e+00,-4.177503891349429566e+00
9.089945835178037115e+00,-1.365305497519300637e+01
-5.371858073864228800e+01,1.075551754866090306e+02
-1.315316142372761510e+00,8.052760321035966840e+00
-5.787988641293652847e+01,1.176369962647429190e+02
-2.902638003279244927e+01,5.872660702048381154e+01
-1.445261618955890626e+01,3.200725780288279765e+01
-3.113335296454377499e+01,6.264326344254259737e+01
-7.824125424506685356e+00,1.949536051410875714e+01
1.068478992437095201e+02,4.212485013017712276e+01
1.083259381189340189e+02,3.854736491337055782e+01
1.125731524905736620e+02,2.882709744696974141e+01
1.248688096037475788e+02,3.740497965554165027e+00
1.197112506969358208e+02,1.451935087998263363e+01
1.118141685342497738e+02,3.125666230683216895e+01
1.107504926247455614e+02,3.283582778381767753e+01
2.159342124548084314e+02,5.650914067836779964e+01
2.120454810097096470e+02,7.185774521906094492e+01
2.149698444036257001e+02,5.882675540519147717e+01
2.107963811088368971e+02,7.780695696239278902e+01
2.107561862319933539e+02,7.928809557870839342e+01
2.085516650759217896e+02,7.875292002284797377e+01
2.111537922167332795e+02,6.617611591327249698e+01
2.182457700631863133e+02,5.452863814028316369e+01
3.716787969350445309e+01,-4.969909670311604799e+01
3.809027142707371638e+01,-5.353775062865832979e+01
3.872062777174510728e+01,-5.230883282336881734e+01
3.971979856539181242e+01,-5.870725886188442644e+01
3.923751750728669663e+01,-5.420193055209578858e+01
4.115936039254362555e+01,-5.809046620761182567e+01
1.719267041767616035e+02,-1.640136793599771892e+01
1.676925147022689657e+02,-1.180757499852949266e+01
1.515579512959619137e+02,9.597977143616151352e+01
1.110131432554711779e+02,-4.898378845957973482e+01
1.043016875957105896e+02,-5.094614996504765259e+01
6.831873355260850644e+01,6.941183410527592912e+01
-2.763138643711521070e+00,6.489051100562569729e+01
5.133261231288301474e+01,-9.718061368781449971e+01
9.115599463233260735e+01,-5.578626816489472873e+01
9.890753655410918554e+01,-6.798020942835287883e+01
1.789421133414095095e+02,1.143262916391706483e+02
1.783826386654215526e+02,1.154900228836446701e+02
1.482402441636616572e+02,1.710139787466336658e+00
1.360365777496811290e+02,2.551676952279491672e+01
1.276224318984809827e+02,4.090755669926372917e+01
1.310113143156256399e+02,3.310742345568353784e+01
1.200528200379291519e+02,6.342934383756971073e+01
1.226343226075983779e+02,5.422327395829677243e+01
1.234258148596784679e+02,5.301851098234700288e+01
1.346862486576301023e+02,2.722484828594436479e+01
1.425023798081988957e+02,1.189495089409411221e+01
1.530145568701421723e+02,-2.343494307326778525e+01
1.394729706346987541e+02,1.902824369985495068e+01
1.353433709708098149e+02,2.859049185761474732e+01
1.261845384823674721e+02,4.888481474325986653e+01
1.236129607320672505e+02,5.681096223051594052e+01
1.240015533101420289e+02,5.451966904375866108e+01
9.549000045942759130e+01,3.636263139243234122e+01
9.365610875224463427e+01,4.064065169364656782e+01
9.884428483140841593e+01,2.936162941417500960e+01
9.934332496014246772e+01,3.009905648530122591e+01
9.677392418227148596e+01,3.162951674756315867e+01
9.266133731615927616e+01,4.433559057322206343e+01
9.503755765337676564e+01,3.670819903718310684e+01
9.238421955614471415e+01,3.639542946509342869e+01
1.206374805029829673e+02,-1.812206936973544202e+01
1.165380363169232254e+02,-9.043165697785042312e+00
9.872955001182633339e+01,2.521426265104330255e+01
9.509638187590611835e+01,3.224946819514931207e+01
9.922658906812803536e+01,2.676898152393372499e+01
9.750846342367374575e+01,2.670362394150379970e+01
9.010887600379565754e+01,3.632377015929854025e+01
1.004314139160105128e+02,2.133863812202262267e+01
9.875841616697654501e+01,2.894047532060121597e+01
1.010212284970147039e+02,2.508120664231641328e+01
1.265884159482945108e+02,-1.244921214428252298e+01
1.183857189591663399e+02,4.290626174749247568e+00
1.159188746020970058e+02,1.087635559742247970e+01
1.132986921860804017e+02,1.707096476654938400e+01
1.128459459798586835e+02,1.091541927326673544e+01
1.025419810988827436e+02,6.607163297725519158e+01
7.361424642180013223e+01,2.230054244447489609e+01
8.016344720144037694e+01,1.273019711800867171e+01
9.193215854376312279e+01,-8.318276805352470049e+00
7.428704445743470330e+01,2.193062079610228565e+01
8.370209974008839993e+01,4.037660388102638720e+00
9.912254679140997382e+01,-2.220967579170805095e+01
1.015690795690103698e+02,-2.667217617894991122e+01
9.954730621902460541e+01,-2.815668608861525257e+01
1.023630473145008182e+02,-3.062707048634025142e+01
1.053688117515329878e+02,-3.369606030222931992e+01
1.245354498657411710e+02,-4.320072538749391100e+01
8.502792920023475176e+01,8.544651402415645691e+01
1.586164663931314749e+02,1.058927068100015276e+02
1.388978814809965456e+02,6.176193616111623896e+01
1.323535104851730466e+02,6.980292204220131680e+01
1.345243809872984571e+02,6.700807722122732457e+01
1.410423073549140440e+02,5.116555764991537103e+01
1.377431934129348008e+02,6.091232085038773647e+01
1.362720842492963982e+02,6.585706645405662130e+01
1.367605057121121490e+02,6.174174357568416127e+01
1.366986758455869051e+02,6.102670331900491618e+01
1.461240663035842999e+02,3.625279334844350387e+01
1.377967953324619828e+02,5.562681608160510649e+01
1.451513566431392519e+02,4.574371510812520825e+01
1.509353869427976917e+02,2.939272159528575301e+01
1.828164710927586611e+02,5.350055591222243834e+01
1.885180208196721594e+02,4.073395994177166557e+01
1.997060269395448131e+02,2.028617457628351062e+01
1.844704391654751134e+02,5.052310772123890104e+01
1.865012693649396169e+02,4.673971345315470671e+01
1.692183574433013007e+02,1.358451528663485419e+01
1.662235465142227042e+02,2.018208297841015053e+01
1.628448456734728040e+02,2.692435664096565517e+01
1.704201745131734924e+02,1.043516646347283050e+01
1.690428837842090957e+02,1.342966616150690307e+01
2.010142365784252547e+02,3.380608462983293805e+01
1.901108779116566723e+02,6.030694842287202562e+01
1.985899389254009577e+02,3.854222464962062844e+01
1.926019881428736653e+02,5.592371142543061779e+01
2.130469970408997824e+02,1.093801450677811857e+02
1.179769233873908121e+02,1.017939016820278368e+02
1.311035315712906311e+02,-1.846138804044372961e+01
1.450157424042821788e+02,1.195608687849356642e+02
1.373215817617308971e+02,-1.427200164001151172e+01
1.333250492634720956e+02,-7.437341300870506267e+00
1.080575909816199243e+02,7.121165137323937699e+01
1.638229257759788311e+02,9.203798637053188259e+01
1.637437708779433478e+02,9.322424043434460827e+01
1.638926391694001552e+02,9.376462557023518229e+01
1.388194891704863494e+02,-6.456874573229807623e+00
1.285228823825506765e+02,1.280788648459538237e+01
1.334410299976759973e+02,3.632315304859417449e+00
1.248653033379771387e+02,1.983442033397534843e+01
1.227769892080485334e+02,2.430891540992611510e+01
4.002919000258837201e+01,4.983412449817080159e+01
8.271954123881646126e+01,-6.247530472504504218e+01
7.527959914000486208e+01,-4.449614820410143068e+01
9.386347500567478619e+01,-1.006327562498439754e+01
9.917023266398815906e+01,-2.311535351779153302e+01
1.014178762272767642e+02,-2.537832406585291523e+01
1.939404934666579550e+02,3.727732349946023760e+01
1.859776976865987592e+02,5.413768444921991119e+01
1.838489320939370941e+02,6.175974572579976751e+01
1.839289524663271322e+02,6.043141562597373451e+01
1.017000758459250420e+02,3.316870996494215973e+01
1.032201758889615206e+02,2.939516012404501311e+01
8.892292189825434434e+01,5.895658544101667076e+01
1.107328853516195153e+02,1.399282464888285915e+01
9.820174547036779700e+01,3.993353704577766905e+01
1.006958012103719540e+02,3.404258358484133851e+01
9.965886722824164679e+01,3.704207404161792283e+01
1.026775262895729668e+02,3.030888952714632012e+01
9.902296077938576957e+01,3.622001243675986615e+01
1.046954324334237754e+02,2.602404802952231222e+01
1.060029933762016583e+02,2.342210924545158690e+01
1.084870584373813358e+02,1.821090855006605480e+01
1.271154215963520073e+02,2.095582054114621684e+01
1.264310933250429372e+02,2.224225056643584253e+01
1.278357734317800691e+02,1.928128917651310559e+01
1.182691935410838511e+02,3.701424053682107029e+01
1.315045622978898905e+02,1.200210244152721195e+01
1.418108922187397525e+02,-8.133073148030229405e+00
1.360375107280658540e+02,3.085863333359907923e+00
1.298362995256217971e+02,1.516045198965504959e+01
2.849488910809344855e+00,-5.901581011490602435e+01
3.767979075843390202e+00,-6.396827602163151028e+01
-2.396529758147189160e+00,-5.121952399679279466e+01
1.222028624580339766e+02,-9.699427230687398094e+00
1.200475101856091271e+02,-1.572619206951774373e+01
1.901032366319851974e+02,3.486086482606186365e+01
1.899013264094471651e+02,3.513684246236133646e+01
1.924298223421525051e+02,3.102026766355456289e+01
1.884707542700606950e+02,3.889712911473009171e+01
1.840253917461499498e+02,4.867098417890974105e+01
1.913221064845769490e+02,3.293680981086390602e+01
1.887726197029504362e+02,3.828215409290150717e+01
1.848371887086222500e+02,4.728660971171177607e+01
1.363344712304541986e+02,1.132304955745033226e+01
2.185522408157533736e+00,-3.598150179455136310e+01
5.950388987043722011e+01,-3.485025513416211851e+01
6.566924681530989005e+01,-4.678009374960029021e+01
6.400244190322335669e+01,-2.020261112864314867e+00
5.597439741290844495e+01,1.080460699484271814e+01
4.678861349928154567e+01,6.246409362116761343e+01
1.235728072072264467e+02,9.041789318885643922e+01
9.073968547055748957e+01,-1.821911031860227936e+01
8.895241793901281824e+01,-1.397636534487453375e+01
2.484880002935009813e+01,-6.333995967096436885e+01
3.399382663188109177e+01,-7.614483922850683939e+01
2.458541762145954692e+02,3.126144813263211475e+01
1.058048025470702669e+02,-5.454782225645742244e+01
1.056644042846020284e+02,-5.587133605103227296e+01
-2.251347112098097512e+02,-1.324785743964743574e+02
-2.189267957130525417e+02,-1.425841153593501360e+02
-2.135105341817310887e+02,-1.501289481078100323e+02
-2.175971149838273107e+02,-1.422608220684202536e+02
-2.255564124257082881e+02,-1.283300505636118487e+02
-2.360677881131124991e+02,-1.083207727851164464e+02
-2.236923592074747091e+02,-1.342716815568322772e+02
-2.349519383104017436e+02,-1.103251900256048401e+02
-2.338421280769991881e+02,-1.107522629355806885e+02
-2.341779694432485712e+02,-1.111338842309886559e+02
-2.512685880826209939e+02,-7.801330187316661124e+01
-3.353635192661846531e+02,8.151651524627500578e+01
-2.310003217880962154e+02,-1.229970228908441783e+02
-2.304673377568434773e+02,-1.229513170302631124e+02
-2.250531099047765906e+02,-1.373593851814898414e+02
-2.337180399442304974e+02,-1.170765039553103861e+02
-2.395599483449272782e+02,-1.019502352497408708e+02
-2.158687649828173392e+02,-1.553166322002591073e+02
-2.155024175695766644e+02,-1.568685611864617897e+02
-2.179290746353465522e+02,-1.478906643056156440e+02
-2.313238133111312038e+02,-1.191591591485164230e+02
-2.179919757177554231e+02,-1.490822004372604397e+02
-2.170529681562834412e+02,-1.498215738911748360e+02
-2.194988876898060539e+02,-1.466154505642738286e+02
-2.162651174728369199e+02,-1.494686655964419799e+02
-2.178204578119954817e+02,-1.495137997596251296e+02
-2.179796457616050702e+02,-1.501280728652155005e+02
-2.178803767513480238e+02,-1.502316593384564385e+02
-2.655825360042071566e+02,-5.149799951821815824e+01
-2.165417964056245808e+02,-1.536544387651863985e+02
-2.172062925501899429e+02,-1.521032979148059781e+02
-2.143859914046822723e+02,-1.549656897314073092e+02
-2.287105144735836859e+02,-1.280511692417707934e+02
-2.179018011599708871e+02,-1.493139026280320536e+02
-2.185456229511995616e+02,-1.462153098136740255e+02
-2.232833658191080133e+02,-1.320493695451790472e+02
-2.167496641608885568e+02,-1.514517450696295100e+02
-2.165463389661803149e+02,-1.485235456448838818e+02
-2.169654560010014279e+02,-1.485069038554367467e+02
-2.199343521434448121e+02,-1.443625429310892798e+02
-2.173128822220819814e+02,-1.488400345523856174e+02
-2.196187365280932227e+02,-1.459493067488890290e+02
-2.167025247837136703e+02,-1.544318973314787797e+02
-2.422380675924320599e+02,-9.598216189611544280e+01
-2.171344631438608985e+02,-1.527485461948647867e+02
-2.176370375832350987e+02,-1.507076101079247508e+02
-2.264471172006490463e+02,-1.313728286946463868e+02
-2.170055002987565160e+02,-1.500714853399094295e+02
-2.459755290479497774e+02,-8.912089555332404700e+01
-2.232481025106829122e+02,-1.392488553694364839e+02
-2.290777660327417209e+02,-1.259939008579036113e+02
-2.452198369468734427e+02,-9.213539602726221744e+01
-2.531462094463245478e+02,-7.651256533859144326e+01
-3.134504140212525272e+02,4.010965694894155575e+01
-3.946038879240097117e+02,1.962462735082773406e+02
-3.799598425016882857e+02,1.662695456899245698e+02
-3.838854256033441175e+02,1.708504301713650193e+02
-2.992211778653771148e+02,1.255058280770868961e+01
-3.563697171874709966e+02,1.198234747209012312e+02
-3.844440338769813366e+02,1.726463466493210035e+02
-3.859287278466955513e+02,1.784213351288230172e+02
-3.368094507210853408e+02,8.590360450340969578e+01
-3.888196854209244862e+02,1.829370585985125786e+02
-3.722231249976837262e+02,1.557098802444159844e+02
-2.511136591652082473e+02,-8.034959846961018570e+01
-2.501456449189389843e+02,-8.158525497367531898e+01
-2.617442444732078570e+02,-5.692518079915920737e+01
-3.933861867715063454e+02,1.968894170425161292e+02
-3.906798920930760346e+02,1.993271462025361984e+02
-3.925048566346698635e+02,1.908737201885191439e+02
-3.802478329369664038e+02,1.816650119773779863e+02
-3.851976065940309581e+02,1.831277542641609273e+02
-3.500357288023956812e+02,1.133019608610300253e+02
-3.679503086416170277e+02,1.441274494807865381e+02
-3.563953596544221796e+02,1.246868778573927443e+02
-3.579448398833004035e+02,1.263841436421520115e+02
-3.490044526684233119e+02,1.122964379316283612e+02
-3.488739169167172918e+02,1.095138167994854967e+02
-3.493676538379140766e+02,1.085690224310673671e+02
-3.450859345416595829e+02,1.007603087596897780e+02
-3.827813427822541712e+02,1.736107883163062695e+02
-3.923687482125271231e+02,1.890446210224487231e+02
-3.639149713430438169e+02,1.373043550948552536e+02
-2.167061808884815264e+02,-1.497780014887168534e+02
-2.191915424893112743e+02,-1.442446213479932737e+02
-2.217709273763220779e+02,-1.394712202296880434e+02
-2.186498258578008347e+02,-1.468153032665902629e+02
-2.219466313496355951e+02,-1.401618176793059831e+02
-2.857470811687791752e+02,-1.295189424676070011e+01
-3.758723082132048603e+02,1.596967189026854328e+02
-2.511285777385317886e+02,-7.983684218227477913e+01
-2.208201334148741921e+02,-1.416181664835550293e+02
-2.180104311572304709e+02,-1.484643768497970768e+02
-2.574450474507821127e+02,-6.799166791225550810e+01
-3.949996996409361714e+02,1.983696382466362707e+02
-2.350500363401849597e+02,-1.126063804786072780e+02
-2.211985944841740945e+02,-1.387052987682852176e+02
-2.261282267881622374e+02,-1.308957632701776959e+02
-3.922818160608931635e+02,1.924244254452936502e+02
-3.714627314513529655e+02,1.530167658907414534e+02
-3.899532532996463488e+02,1.893258195948639013e+02
-3.920888824751900188e+02,1.970555939640194936e+02
-2.703224023824432720e+02,-4.011717003320572417e+01
-2.136416247812091171e+02,-1.510422631071331807e+02
-2.782323328310565103e+02,-2.574182759656795128e+01
-2.183605661735442425e+02,-1.432676784172574003e+02
-2.131498450938609892e+02,-1.517112379837002152e+02
-2.175809499733841790e+02,-1.447205728213903342e+02
-2.075780677231830111e+02,-1.605540446891647548e+02
-2.435013156691565825e+02,-8.739351155913510638e+01
-3.842660749707225136e+02,1.792684262687037062e+02
-2.450442338358004974e+02,-9.166429654259916049e+01
-2.271953181942223523e+02,-1.223556999077799077e+02
-2.047260010981908636e+02,-1.654496354997424419e+02
-2.135391827837291601e+02,-1.512056129952801768e+02
-2.169279323002446915e+02,-1.462537938719442536e+02
-2.112994464671917001e+02,-1.530117557113526914e+02
-2.249452784506985950e+02,-1.256438031976528578e+02
-2.360757136475560003e+02,-1.100547976246388231e+02
-2.581385346423207920e+02,-6.664069203331987978e+01
-2.171610438985725295e+02,-1.475991894257767285e+02
-2.380027875901529058e+02,-1.070161284954864698e+02
-2.242220025290584147e+02,-1.340809500186054493e+02
-2.216055433320793497e+02,-1.364100667601105101e+02
-2.071033057928936216e+02,-1.611968492138630893e+02
-2.106199583026761957e+02,-1.542825519939032120e+02
-2.103904448950853237e+02,-1.555318672011732701e+02
-2.003398634766833766e+02,-1.729690033355821868e+02
-2.047582987967151666e+02,-1.648260932841387785e+02
-2.048861850938530438e+02,-1.641176301140266958e+02
-2.157954816481988303e+02,-1.452547640989814681e+02
-2.054707585063152635e+02,-1.630874486404860306e+02
-2.569877594194701942e+02,-1.705333560262057233e+02
-2.810979636663274164e+02,-1.237123177696691698e+02
-2.924028395520515460e+02,-1.008286805556974173e+02
-2.600955444658995930e+02,-1.657508468627024172e+02
-2.547292176026412278e+02,-1.734286371543565224e+02
3.165733903766961532e+01,-2.355640013257645293e+01
3.494743470120470619e+01,-3.021209729834063751e+01
3.809387830404974551e+01,-3.824609922133855378e+01
2.556133554626447690e+01,-1.411402405409650562e+01
2.656561664172006232e+01,-1.517438098401565227e+01
2.829194599311940550e+01,-1.767347807789547076e+01
2.532940935713093822e+01,-1.324909982350394877e+01
2.370606521414875090e+01,-1.112923891373021235e+01
1.339449476442491118e+02,3.862502988600000009e+01
1.326022960166755524e+02,4.328562871658852629e+01
1.284730616680536457e+02,5.439096180195367936e+01
1.281250222220387229e+02,5.319827318548741601e+01
1.309983476930842983e+02,4.737515909352556065e+01
